 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 76      2637.000      191.7360      151.0000      3331.000      9960.806      9.635558      1.672542   0.002585276  6.541575E-18  8.015058E-18     0.8161606      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.412717E-18
 77      2637.000      191.7360      153.0000      3334.000      9963.645      3.303094      1.673304  0.0008862395  7.850342E-18  2.696965E-18      2.910806      4.627812      1.621738      9962.946      4.506190      13.46636      11.07418  1.490037E-18
 78      2637.000      191.7360      155.0000      3333.000      9963.312      4.668413      1.673215   0.001252562  7.591747E-18  3.399947E-18      2.232901      4.475518      2.028087      9963.322      5.317506      16.36492      41.83853  1.489147E-18
 79      2637.000      191.7360      157.0000      3334.000      9963.521      4.924030      1.673271   0.001321146  7.570269E-18  3.429305E-18      2.207523      4.462763      2.045018      9963.095      5.036015      15.46799      13.19935  1.494806E-18
 80      2637.000      191.7360      159.0000      3333.000      9962.635      5.740502      1.673033   0.001540210  7.446569E-18  4.131133E-18      1.802549      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.505253E-18
 81      2637.000      191.7360      161.0000      3334.000      9963.606      4.263021      1.673294   0.001143793  7.337645E-18  2.924372E-18      2.509135      4.325591      1.749676      9962.152      4.949216      14.67787      13.54094  1.516696E-18
 82      2637.000      191.7360      163.0000      3333.000      9963.121      5.119978      1.673163   0.001373720  7.640163E-18  3.353644E-18      2.278168      4.504147      2.001458      9962.339      5.537724      14.18146      12.62587  1.512919E-18
 83      2637.000      191.7360      165.0000      3334.000      9964.115      4.884375      1.673430   0.001310506  8.136528E-18  3.334100E-18      2.440397      4.796293      1.993143      9963.035      5.491467      15.24568      12.19066  1.512917E-18
 84      2637.000      191.7360      167.0000      3334.000      9964.433      6.270903      1.673515   0.001682520  8.145765E-18  3.753413E-18      2.170229      4.801585      2.237237      9962.418      5.122237      12.31294      11.00430  1.576235E-18
 85      2637.000      191.7360      169.0000      3334.000      9964.143      6.557158      1.673438   0.001759324  8.014947E-18  4.237351E-18      1.891499      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.542270E-18
 86      2637.000      191.7360      171.0000      3335.000      9965.422      5.463782      1.673781   0.001465965  7.268721E-18  3.025601E-18      2.402406      4.284179      1.807710      9965.669      7.939591      21.12408      18.34126  1.594965E-18
 87      2637.000      191.7360      173.0000      3334.000      9964.126      7.075611      1.673433   0.001898428  7.385617E-18  4.443458E-18      1.662133      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.556872E-18
 88      2637.000      191.7360      175.0000      3331.000      9960.685      9.604998      1.672510   0.002577077  5.646381E-18  7.349440E-18     0.7682736      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.579479E-18
 89      2637.000      191.7360      177.0000      3331.000      9960.835      7.820302      1.672550   0.002098233  5.667086E-18  6.323408E-18     0.8962076      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.619368E-18
 90      2637.000      191.7360      179.0000      3334.000      9964.070      4.993469      1.673418   0.001339777  6.984113E-18  3.313337E-18      2.107879      4.116990      1.973769      9962.890      6.705466      16.23814      15.97363  1.677769E-18
