 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 72      714.0000      188.1910      1.000000      599.0000      4136.853      3.543486      1.670660   0.002287596   3.194784E-19  1.638528E-19       1.949790      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.208794E-20
 73      714.0000      189.1910      1.000000      599.0000      4137.254      2.959323      1.670919   0.001910473   4.313809E-19  1.646714E-19       2.619647     0.2545280    0.09874142      4137.624      3.381172      12.29271      9.353216  6.503749E-20
 74      714.0000      190.1910      1.000000      600.0000      4138.254      2.710867      1.671565   0.001750075   4.404168E-19  1.731273E-19       2.543890     0.2597967     0.1036928      4137.326      5.447227      18.14334      15.86539  5.601889E-20
 75      714.0000      191.1910      1.000000      600.0000      4138.792      2.609795      1.671912   0.001684826   3.699850E-19  1.669554E-19       2.216071     0.2182214    0.09962092      4139.341      4.497098      13.82090      8.922233  7.208464E-20
 76      714.0000      192.1910      1.000000      600.0000      4138.960      3.112660      1.672021   0.002009464   3.736603E-19  1.755391E-19       2.128645     0.2203802     0.1046456      4140.012      5.311230      14.79202      10.58253  7.007651E-20
 77      714.0000      193.1910      1.000000      600.0000      4137.462      3.907109      1.671054   0.002522343   3.208924E-19  1.710758E-19       1.875733      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.207687E-20
 78      714.0000      194.1910      1.000000      600.0000      4139.011      3.499550      1.672053   0.002259232   3.391214E-19  1.622782E-19       2.089754     0.2000072    0.09670194      4137.805      3.358505      11.97156      6.372104  6.493752E-20
 79      714.0000      195.1910      1.000000      600.0000      4138.617     0.9866562      1.671799  0.0006369633   2.075962E-19  1.688669E-19       1.229348      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.416130E-20
 80      714.0000      196.1910      1.000000      601.0000      4139.862      2.642250      1.672603   0.001705778   4.250404E-19  1.742243E-19       2.439616     0.2506290     0.1041836      4139.776      4.065959      17.70267      12.57312  7.515384E-20
 81      714.0000      197.1910      1.000000      601.0000      4139.684      2.876217      1.672488   0.001856822   3.884827E-19  1.644081E-19       2.362917     0.2290822    0.09823365      4140.730      3.679089      12.22668      6.959955  6.521344E-20
 82      714.0000      198.1910      1.000000      601.0000      4140.493      2.249788      1.673010   0.001452413   4.376913E-19  1.637765E-19       2.672492     0.2580493    0.09819144      4142.735      2.655619      14.08021      7.649600  6.734181E-20
 83      714.0000      199.1910      1.000000      600.0000      4137.698      3.194744      1.671206   0.002062456   3.902320E-19  1.671568E-19       2.334527     0.2302242    0.09989294      4139.183      3.921372      14.00964      15.16114  5.866670E-20
 84      714.0000      200.1910      1.000000      600.0000      4138.259      1.913016      1.671568   0.001235001   4.094828E-19  1.760198E-19       2.326345     0.2415488     0.1051659      4139.076      6.072309      17.52461      14.48268  5.792733E-20
 85      714.0000      201.1910      1.000000      600.0000      4139.292      2.504141      1.672235   0.001616618   3.987298E-19  1.644991E-19       2.423903     0.2351470    0.09836410      4138.401      3.786347      15.63647      12.12696  6.175872E-20
 86      714.0000      202.1910      1.000000      600.0000      4139.200      3.000253      1.672175   0.001936897   3.353033E-19  1.649671E-19       2.032546     0.1977463    0.09824554      4140.236      2.648083      11.83054      9.021870  4.938690E-20
 87      714.0000      203.1910      1.000000      602.0000      4142.346      2.695972      1.674206   0.001740460   3.806211E-19  1.671597E-19       2.276991     0.2243021    0.09972093      4142.452      4.097467      13.31688      9.600275  6.745846E-20
 88      714.0000      204.1910      1.000000      601.0000      4141.145      2.221136      1.673431   0.001433916   4.144651E-19  1.496427E-19       2.769698     0.2443174    0.08981306      4141.114      2.378610      11.94926      5.805463  6.329407E-20
 89      714.0000      205.1910      1.000000      601.0000      4140.875      2.575998      1.673257   0.001663007   5.082576E-19  1.736637E-19       2.926677     0.2996254     0.1044514      4140.638      3.187113      13.90832      9.726453  6.187247E-20
 90      714.0000      206.1910      1.000000      601.0000      4140.250      2.206232      1.672853   0.001424294   5.098466E-19  1.574610E-19       3.237922     0.3006075    0.09513675      4140.335      2.883601      13.69200      6.572871  6.964443E-20
 91      714.0000      207.1910      1.000000      600.0000      4139.573      2.261302      1.672416   0.001459847   4.035872E-19  1.678858E-19       2.403939     0.2379955     0.1003599      4139.857      5.419850      17.59368      13.25655  6.748025E-20
 92      714.0000      208.1910      1.000000      601.0000      4140.156      3.615662      1.672793   0.002334191   2.578177E-19  1.646454E-19       1.565897      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.066219E-20
 93      714.0000      209.1910      1.000000      601.0000      4140.101      2.912105      1.672757   0.001879990   1.669933E-19  1.709515E-19      0.9768459      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.617699E-20
 94      714.0000      210.1910      1.000000      600.0000      4139.180      2.586935      1.672163   0.001670068   3.185380E-19  1.577176E-19       2.019673     0.1878598    0.09391709      4140.991      4.401502      11.81179      8.250537  5.804647E-20
 95      714.0000      211.1910      1.000000      601.0000      4140.405      4.089089      1.672953   0.002639825   2.002167E-19  1.780004E-19       1.124811      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.218890E-20
 96      714.0000      212.1910      1.000000      600.0000      4139.037      2.899692      1.672071   0.001871977   1.953009E-19  1.644411E-19       1.187665      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.609190E-20
 97      714.0000      213.1910      1.000000      601.0000      4139.925      3.170900      1.672644   0.002047062   2.102911E-19  1.644181E-19       1.279002      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.916780E-20
 98      714.0000      214.1910      1.000000      600.0000      4137.481      4.948310      1.671066   0.003194519  -1.808178E-21  2.643025E-19   -0.006841321      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.085327E-19
 99      714.0000      215.1910      1.000000      601.0000      4139.767      3.130119      1.672541   0.002020735   1.492330E-19  1.662023E-19      0.8979000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.748038E-20
100      714.0000      216.1910      1.000000      600.0000      4139.490      6.631182      1.672363   0.004280943   3.685703E-20  1.592163E-19      0.2314902      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.822768E-20
101      714.0000      217.1910      1.000000      597.0000      4131.768     0.4176488      1.667378  0.0002696248  -4.562002E-20  1.854692E-19     -0.2459709      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.208059E-20
102      714.0000      218.1910      1.000000      599.0000      4137.300      4.874685      1.670949   0.003146988   5.654651E-20  1.682528E-19      0.3360807      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.628564E-20
103      714.0000      219.1910      1.000000      600.0000      4138.190      10.43675      1.671524   0.006737736   1.116360E-19  1.589725E-19      0.7022347      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.167316E-20
104      714.0000      220.1910      1.000000      600.0000      4137.548      7.411105      1.671109   0.004784445  -4.429476E-21  1.733581E-19    -0.02555102      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.763539E-20
105      714.0000      221.1910      1.000000      600.0000      4138.328      10.16753      1.671613   0.006563934   4.376756E-21  1.606105E-19     0.02725075      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.474186E-20
106      714.0000      222.1910      1.000000      598.0000      4133.458      10.48899      1.668469   0.006771456   8.451548E-20  1.741194E-19      0.4853882      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.159273E-20
107      714.0000      223.1910      1.000000      601.0000      4140.014      8.774977      1.672701   0.005664930   2.616210E-20  1.579734E-19      0.1656108      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.494010E-20
