AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
10      729.0000      232.7520      5.000000      1049.000      5092.409     0.5270938      1.669383  0.0002762966   1.634434E-19  3.624327E-19      0.4509621      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.518471E-19
11      729.0000      237.7520      5.000000      1049.000      5093.442      1.851926      1.669925  0.0009707587   3.440836E-19  3.560321E-19      0.9664397      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.605546E-19
12      729.0000      242.7520      5.000000      1048.000      5091.484      1.831910      1.668899  0.0009602664   6.730366E-19  3.279896E-19       2.052006     0.3974130     0.1956092      5087.984      3.590864      13.08387      12.74709  1.165852E-19
13      729.0000      247.7520      5.000000      1048.000      5091.236      2.250232      1.668769   0.001179546   1.153670E-18  3.785329E-19       3.047739     0.6812491     0.2284329      5089.219      2.106546      12.04348      4.396426  1.797907E-19
14      729.0000      252.7520      5.000000      1049.000      5092.019      1.567801      1.669179  0.0008218234   1.698395E-18  3.661028E-19       4.639120      1.002759     0.2269953      5090.675      1.047333      10.86669      4.662362  1.233790E-19
15      729.0000      257.7520      5.000000      1049.000      5092.741      1.550832      1.669557  0.0008129287   1.708468E-18  3.578270E-19       4.774564      1.008563     0.2224445      5092.466      1.458260      14.70602      3.504953  1.454745E-19
16      729.0000      262.7520      5.000000      1050.000      5094.620      1.503399      1.670542  0.0007880647   1.417763E-18  3.343507E-19       4.240349     0.8366423     0.2056066      5093.817      2.482814      15.14793      5.507562  1.187339E-19
17      729.0000      267.7520      5.000000      1051.000      5096.578      2.517732      1.671569   0.001319767   9.861546E-19  3.792516E-19       2.600265     0.5817201     0.2273010      5096.419      3.897369      14.77715      7.918366  1.721111E-19
18      729.0000      272.7520      5.000000      1050.000      5094.264      4.884120      1.670356   0.002560201   2.581406E-19  3.573781E-19      0.7223181      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.610689E-19
19      729.0000      277.7520      5.000000      1051.000      5098.099      8.197886      1.672366   0.004297239  -5.963210E-20  3.418074E-19     -0.1744611      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.327028E-19
20      729.0000      282.7520      5.000000      1050.000      5095.550      7.390636      1.671030   0.003874088   2.931676E-19  3.327461E-19      0.8810550      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.225850E-19
21      729.0000      287.7520      5.000000      1048.000      5090.663     0.5597191      1.668468  0.0002933985   6.699502E-20  3.078104E-19      0.2176502      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.248235E-19
22      729.0000      292.7520      5.000000      1049.000      5093.252      8.442161      1.669825   0.004425285   1.462776E-20  3.588383E-19     0.04076422      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.301170E-19
23      729.0000      297.7520      5.000000      1051.000      5098.024      5.376155      1.672327   0.002818120  -3.430455E-19  3.613735E-19     -0.9492824      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.701450E-19
24      729.0000      302.7520      5.000000      1051.000      5096.348      3.440704      1.671448   0.001803578  -2.745630E-19  3.048428E-19     -0.9006710      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.164430E-19
25      729.0000      307.7520      5.000000      1051.000      5097.814      7.936354      1.672216   0.004160147   6.470823E-21  3.584919E-19     0.01805013      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.593713E-19
26      729.0000      312.7520      5.000000      1048.000      5090.497      8.433773      1.668381   0.004420889  -2.884324E-19  3.601188E-19     -0.8009368      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.369193E-19
27      729.0000      317.7520      5.000000      1046.000      5085.832      6.722703      1.665936   0.003523965  -3.690483E-19  3.331841E-19      -1.107641      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.354380E-19
28      729.0000      322.7520      5.000000      1049.000      5093.277      9.921926      1.669838   0.005200961  -2.860516E-19  3.434226E-19     -0.8329434      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.430820E-19
29      729.0000      327.7520      5.000000      1050.000      5095.718      6.149865      1.671118   0.003223690  -1.275922E-19  3.900326E-19     -0.3271320      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.587631E-19
