 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 55      714.0000      187.1910      109.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.022692E-18  3.453012E-18       1.164981      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.421162E-18
 56      714.0000      187.1910      111.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.364630E-19  4.454204E-18     0.09798900      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.778236E-18
 57      714.0000      187.1910      113.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.493886E-18  3.172174E-18       1.101417      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.435768E-18
 58      714.0000      187.1910      115.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.570695E-18  3.364457E-18      0.7640743      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.472378E-18
 59      714.0000      187.1910      117.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.572022E-18  3.067137E-18       1.164611      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.493538E-18
 60      714.0000      187.1910      119.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.091034E-18  2.659204E-18       1.162391      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.512275E-18
 61      714.0000      187.1910      121.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.655004E-18  3.132706E-18       1.166724      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.571374E-18
 62      714.0000      187.1910      123.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.548303E-18  3.309981E-18       1.374118      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.592747E-18
 63      714.0000      187.1910      125.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.137957E-18  3.283732E-18       1.260139      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.585443E-18
 64      714.0000      187.1910      127.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.782487E-18  3.023972E-18       1.581525      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.583500E-18
