 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 77      714.0000      187.1910      153.0000      173.0000      3249.061     0.3832367      1.672650  0.0003152473  2.272225E-16  1.116632E-17      20.34892      133.9814      11.36353      3248.703     0.1838598      10.76490     0.4756072  5.961593E-18
 78      714.0000      187.1910      155.0000      173.0000      3248.865     0.4625841      1.672489  0.0003805178  2.168738E-16  1.108020E-17      19.57310      127.8870      10.99285      3248.645     0.2037983      10.54385     0.4701011  5.655526E-18
 79      714.0000      187.1910      157.0000      173.0000      3248.895     0.2870221      1.672514  0.0002361020  2.149192E-16  9.470954E-18      22.69246      126.7333      10.38934      3248.658     0.1535186      10.49849     0.4082529  5.584971E-18
 80      714.0000      187.1910      159.0000      173.0000      3248.929     0.4364899      1.672542  0.0003590529  2.279702E-16  1.150070E-17      19.82229      134.4278      11.50396      3248.757     0.1977391      10.67456     0.4549002  6.198770E-18
 81      714.0000      187.1910      161.0000      173.0000      3249.121     0.3404017      1.672700  0.0002800116  2.615793E-16  1.324041E-17      19.75614      154.2370      13.21456      3248.883     0.2068963      11.19995     0.5483953  7.881064E-18
 82      714.0000      187.1910      163.0000      173.0000      3248.758     0.3739692      1.672401  0.0003076239  1.998123E-16  9.555567E-18      20.91057      117.8301      9.904355      3248.612     0.1852626      10.17616     0.4062749  5.467014E-18
 83      714.0000      187.1910      165.0000      173.0000      3248.853     0.5102241      1.672479  0.0004197061  2.162921E-16  1.189736E-17      18.17983      127.5445      11.26739      3248.718     0.2243438      10.43161     0.6409652  5.966142E-18
 84      714.0000      187.1910      167.0000      173.0000      3249.090     0.3376756      1.672674  0.0002777691  2.414695E-16  1.087631E-17      22.20142      142.3809      11.74728      3248.809     0.1698167      10.82223     0.4161472  6.980722E-18
 85      714.0000      187.1910      169.0000      173.0000      3249.065     0.4408971      1.672653  0.0003626783  2.317362E-16  1.120917E-17      20.67381      136.6428      11.52842      3248.802     0.1894313      10.65406     0.4545709  6.632563E-18
 86      714.0000      187.1910      171.0000      173.0000      3248.916     0.6126680      1.672531  0.0005039755  1.956207E-16  1.293000E-17      15.12922      115.3526      11.03250      3248.647     0.2570273      10.01524     0.7721514  5.437383E-18
