 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 30      729.0000      257.7520      59.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.145554E-18  2.351497E-18      0.9124202      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.122424E-18
 31      729.0000      257.7520      61.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.596302E-18  2.538805E-18       1.022647      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.102181E-18
 32      729.0000      257.7520      63.00000      0.000000      0.000000      0.000000      0.000000      0.000000   1.410329E-18  2.172618E-18      0.6491381      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.225825E-18
 33      729.0000      257.7520      65.00000      0.000000      0.000000      0.000000      0.000000      0.000000   3.593835E-18  3.554435E-18       1.011085      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.328279E-18
 34      729.0000      257.7520      67.00000      0.000000      0.000000      0.000000      0.000000      0.000000   1.730691E-18  2.465390E-18      0.7019949      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.173562E-18
 35      729.0000      257.7520      69.00000      0.000000      0.000000      0.000000      0.000000      0.000000   1.862386E-18  2.487895E-18      0.7485789      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.169577E-18
 36      729.0000      257.7520      71.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.407289E-18  3.196670E-18      0.7530613      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.174982E-18
 37      729.0000      257.7520      73.00000      0.000000      0.000000      0.000000      0.000000      0.000000   1.822897E-18  2.414599E-18      0.7549484      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.213690E-18
 38      729.0000      257.7520      75.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.144349E-18  2.534530E-18      0.8460540      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.186576E-18
 39      729.0000      257.7520      77.00000      0.000000      0.000000      0.000000      0.000000      0.000000   1.734036E-18  2.421764E-18      0.7160218      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.203867E-18
 40      729.0000      257.7520      79.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.558161E-18  2.259321E-18       1.132270      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.535154E-18
 41      729.0000      257.7520      81.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.233795E-19  2.752227E-18     0.08116318      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.215047E-18
 42      729.0000      257.7520      83.00000      0.000000      0.000000      0.000000      0.000000      0.000000   4.517354E-19  2.825305E-18      0.1598891      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.225172E-18
 43      729.0000      257.7520      85.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.343427E-19  3.012014E-18     0.07780266      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.229253E-18
