 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 53      729.0000      257.7520      105.0000      191.0000      3246.511     0.6044974      1.670553  0.0004972545  1.461330E-16  1.181111E-17      12.37250      86.23478      9.171355      3245.729     0.4043605      12.65039     0.9535973  5.736544E-18
 54      729.0000      257.7520      107.0000      191.0000      3246.694     0.5398648      1.670703  0.0004440883  1.526409E-16  1.078330E-17      14.15530      90.07013      8.902440      3245.800     0.3952731      12.78792     0.8270996  5.715123E-18
 55      729.0000      257.7520      109.0000      191.0000      3246.450     0.4447928      1.670503  0.0003658829  1.485254E-16  1.010253E-17      14.70180      87.64824      8.500077      3245.811     0.3287492      12.85221     0.6387670  5.517017E-18
 56      729.0000      257.7520      111.0000      191.0000      3246.105     0.8649734      1.670219  0.0007115199  1.154374E-16  1.339703E-17      8.616640      68.12949      9.203054      3245.766     0.5764661      12.22451      1.328186  6.405791E-18
 57      729.0000      257.7520      113.0000      191.0000      3246.615     0.4230310      1.670638  0.0003479818  1.557698E-16  1.011998E-17      15.39230      91.91866      8.719796      3245.785     0.3061862      12.92626     0.7080218  5.781490E-18
 58      729.0000      257.7520      115.0000      191.0000      3246.227     0.5252623      1.670319  0.0004320764  1.181350E-16  9.634053E-18      12.26223      69.71893      7.453423      3245.802     0.2909673      12.24266     0.5818199  6.091614E-18
 59      729.0000      257.7520      117.0000      191.0000      3246.693     0.5711337      1.670702  0.0004698098  1.766254E-16  1.337315E-17      13.20746      104.2229      10.68535      3245.713     0.3596611      12.63292     0.8035895  7.256915E-18
 60      729.0000      257.7520      119.0000      191.0000      3246.067     0.9747823      1.670188  0.0008018478  1.080586E-16  1.358061E-17      7.956832      63.77538      9.147587      3245.628     0.6387267      11.87636      1.214217  6.341816E-18
 61      729.0000      257.7520      121.0000      191.0000      3246.523     0.7215977      1.670563  0.0005935802  1.372044E-16  1.176768E-17      11.65943      80.96561      8.918908      3245.687     0.4379224      12.36875     0.8283954  5.897756E-18
 62      729.0000      257.7520      123.0000      191.0000      3246.419     0.7612872      1.670477  0.0006262285  1.397641E-16  1.428407E-17      9.784611      82.47876      10.17654      3245.668     0.5433718      12.38908      1.243696  5.956005E-18
 63      729.0000      257.7520      125.0000      191.0000      3246.330     0.7188188      1.670404  0.0005912943  1.450503E-16  1.184160E-17      12.24921      85.60062      9.156943      3245.621     0.4011116      12.22669      1.034435  6.054362E-18
 64      729.0000      257.7520      127.0000      191.0000      3246.571     0.7124905      1.670602  0.0005860887  1.599812E-16  1.395359E-17      11.46523      94.40504      10.50648      3245.626     0.4408916      12.36788     0.8520866  6.602103E-18
 65      729.0000      257.7520      129.0000      191.0000      3246.611     0.5528158      1.670635  0.0004547416  1.488630E-16  1.139986E-17      13.05832      87.84307      9.062268      3245.651     0.3463167      12.33275     0.7909541  6.376252E-18
 66      729.0000      257.7520      131.0000      191.0000      3246.409     0.4174674      1.670469  0.0003434052  1.529955E-16  9.687649E-18      15.79284      90.28727      8.463845      3245.584     0.2280273      12.30291     0.4938459  6.645112E-18
 67      729.0000      257.7520      133.0000      191.0000      3246.289     0.5028223      1.670370  0.0004136174  1.447582E-16  1.021440E-17      14.17197      85.42936      8.438681      3245.560     0.2906873      12.20292     0.6883875  6.431710E-18
 68      729.0000      257.7520      135.0000      191.0000      3245.173      1.538380      1.669452   0.001265459  5.806629E-17  1.598077E-17      3.633510      34.27973      9.727370      3245.067      1.115294      9.940557      2.877819  9.222637E-18
 69      729.0000      257.7520      137.0000      191.0000      3246.180     0.6454326      1.670280  0.0005309274  1.314124E-16  1.026917E-17      12.79678      77.55590      8.091511      3245.569     0.3885627      12.26154     0.6420251  6.278850E-18
 70      729.0000      257.7520      139.0000      191.0000      3246.542     0.4458479      1.670578  0.0003667507  1.548096E-16  1.037065E-17      14.92767      91.35408      8.793780      3245.511     0.2989340      12.28762     0.6059780  7.105396E-18
 71      729.0000      257.7520      141.0000      191.0000      3246.293     0.4554591      1.670373  0.0003746568  1.412967E-16  1.016264E-17      13.90354      83.38644      8.318409      3245.594     0.2507325      12.47594     0.6586588  6.530643E-18
 72      729.0000      257.7520      143.0000      191.0000      3246.456     0.5709820      1.670508  0.0004696850  1.426925E-16  1.036925E-17      13.76112      84.20596      8.445465      3245.491     0.3615838      12.48609     0.7447207  6.589514E-18
 73      729.0000      257.7520      145.0000      191.0000      3246.548     0.5829050      1.670583  0.0004794928  1.503137E-16  1.177175E-17      12.76901      88.70085      9.265575      3245.497     0.3855386      12.50188     0.8313800  6.851468E-18
 74      729.0000      257.7520      147.0000      191.0000      3246.352     0.4499685      1.670422  0.0003701403  1.478861E-16  1.030090E-17      14.35663      87.27362      8.564455      3245.492     0.2973848      12.51864     0.6606234  6.730803E-18
 75      729.0000      257.7520      149.0000      191.0000      3246.483     0.5788603      1.670530  0.0004761656  1.411548E-16  1.133394E-17      12.45418      83.29784      8.825495      3245.555     0.3588665      12.70457     0.9311802  6.598745E-18
 76      729.0000      257.7520      151.0000      191.0000      3246.347     0.4871635      1.670418  0.0004007366  1.400145E-16  9.902874E-18      14.13878      82.62841      8.171786      3245.560     0.2871319      12.53709     0.6139558  6.605554E-18
 77      729.0000      257.7520      153.0000      191.0000      3246.365     0.4159927      1.670432  0.0003421921  1.469521E-16  1.083711E-17      13.56007      86.72205      8.765752      3245.478     0.3062475      12.14317     0.6456393  7.051491E-18
 78      729.0000      257.7520      155.0000      191.0000      3246.401     0.4490211      1.670462  0.0003693610  1.422616E-16  9.678356E-18      14.69894      83.95307      8.142502      3245.522     0.2451863      12.43813     0.5129430  7.057285E-18
 79      729.0000      257.7520      157.0000      191.0000      3246.434     0.6073900      1.670490  0.0004996340  1.457422E-16  1.076326E-17      13.54071      86.00624      8.700019      3245.464     0.3055478      12.47480     0.6821628  7.395222E-18
 80      729.0000      257.7520      159.0000      191.0000      3246.427     0.3902755      1.670484  0.0003210373  1.495597E-16  1.040228E-17      14.37759      88.25919      8.654813      3245.451     0.2660960      12.50165     0.5204758  7.643580E-18
 81      729.0000      257.7520      161.0000      191.0000      3245.218     0.5083590      1.669489  0.0004181719  8.432452E-17  8.945157E-18      9.426835      49.78072      6.303002      3245.333     0.2815557      12.53245     0.6185946  7.857599E-18
 82      729.0000      257.7520      163.0000      191.0000      3246.247     0.5728470      1.670336  0.0004712192  1.447962E-16  1.146690E-17      12.62732      85.45291      8.982737      3245.485     0.3043487      12.35735     0.6075180  7.596095E-18
 83      729.0000      257.7520      165.0000      191.0000      3246.401     0.3667904      1.670462  0.0003017187  1.584163E-16  1.028895E-17      15.39675      93.48652      8.867326      3245.386     0.2334160      12.36042     0.4516656  8.165453E-18
 84      729.0000      257.7520      167.0000      191.0000      3245.820      1.084728      1.669984  0.0008922882  1.187776E-16  1.425369E-17      8.333111      70.10697      9.709046      3245.408     0.5067735      12.40639      1.366663  7.120488E-18
 85      729.0000      257.7520      169.0000      191.0000      3246.208     0.4748960      1.670303  0.0003906454  1.402429E-16  1.051258E-17      13.34049      82.76673      8.439534      3245.313     0.2523226      12.24887     0.5665562  7.669390E-18
 86      729.0000      257.7520      171.0000      191.0000      3246.137     0.6548152      1.670245  0.0005386455  1.383926E-16  1.203810E-17      11.49622      81.67652      9.074865      3245.267     0.3600082      12.05506     0.7744969  7.978051E-18
 87      729.0000      257.7520      173.0000      191.0000      3246.253     0.8459954      1.670340  0.0006959087  1.380893E-16  1.304225E-17      10.58784      81.49460      9.538303      3245.211     0.3852589      11.95542     0.8100118  8.128375E-18
 88      729.0000      257.7520      175.0000      191.0000      3246.245     0.4542129      1.670334  0.0003736317  1.415721E-16  1.136147E-17      12.46071      83.55019      8.849564      3245.255     0.2851494      11.94377     0.6644682  8.506928E-18
 89      729.0000      257.7520      177.0000      191.0000      3246.455     0.4977697      1.670506  0.0004094612  1.414986E-16  1.227145E-17      11.53071      83.50145      9.260628      3245.259     0.3111272      12.02933     0.6715307  8.706864E-18
 90      729.0000      257.7520      179.0000      191.0000      3246.418     0.4367199      1.670476  0.0003592421  1.424259E-16  1.140122E-17      12.49216      84.04959      8.889602      3245.224     0.2516974      12.00719     0.5677838  8.778560E-18
 91      729.0000      257.7520      181.0000      191.0000      3246.388     0.3189682      1.670452  0.0002623805  1.428203E-16  1.147593E-17      12.44520      84.28310      8.933584      3245.196     0.2607411      11.95196     0.5444550  8.938569E-18
 92      729.0000      257.7520      183.0000      191.0000      3246.444     0.3282816      1.670498  0.0002700417  1.414776E-16  1.090838E-17      12.96962      83.48928      8.645618      3245.120     0.2157525      11.97120     0.4213615  8.970558E-18
 93      729.0000      257.7520      185.0000      191.0000      3246.472     0.4459958      1.670521  0.0003668724  1.401924E-16  1.147882E-17      12.21314      82.73018      8.865117      3245.134     0.3531096      12.17302     0.6514742  8.911283E-18
 94      729.0000      257.7520      187.0000      191.0000      3246.660     0.2988325      1.670676  0.0002458172  1.384852E-16  1.096696E-17      12.62750      81.71801      8.590058      3245.170     0.2314665      12.02550     0.5924447  9.041783E-18
 95      729.0000      257.7520      189.0000      191.0000      3246.487     0.3792025      1.670533  0.0003119288  1.331516E-16  1.153570E-17      11.54257      78.57490      8.708784      3245.115     0.3036583      11.76192     0.5829578  9.063208E-18
 96      729.0000      257.7520      191.0000      191.0000      3246.601     0.3988006      1.670627  0.0003280501  1.334677E-16  1.171214E-17      11.39567      78.75866      8.798076      3245.112     0.3203722      11.97564     0.7978960  8.974701E-18
 97      729.0000      257.7520      193.0000      191.0000      3246.681     0.3892297      1.670692  0.0003201771  1.351443E-16  1.179154E-17      11.46112      79.74606      8.877019      3245.132     0.2756277      11.86938     0.6151984  8.923603E-18
 98      729.0000      257.7520      195.0000      191.0000      3246.686     0.4374178      1.670697  0.0003598162  1.334550E-16  1.208378E-17      11.04414      78.74913      8.970827      3245.136     0.3908043      12.00325     0.7298543  8.915771E-18
