 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 27      729.0000      257.7520      53.00000      1049.000      5092.838     0.8943533      1.669608  0.0004688099   8.839896E-18  1.183105E-18       7.471774      5.218372     0.7860676      5091.241     0.8786871      14.07434      2.533938  5.232884E-19
 28      729.0000      257.7520      55.00000      1049.000      5092.783     0.7870929      1.669580  0.0004125852   8.781780E-18  1.031081E-18       8.517063      5.184121     0.7063329      5091.147     0.7188848      13.68114      2.100853  5.152029E-19
 29      729.0000      257.7520      57.00000      1049.000      5092.543     0.8538180      1.669453  0.0004475617   8.795421E-18  1.166947E-18       7.537120      5.192419     0.7768099      5091.169     0.7526264      12.50070      2.626803  5.281439E-19
 30      729.0000      257.7520      59.00000      1049.000      5092.540     0.8411701      1.669452  0.0004409318   8.411369E-18  1.112427E-18       7.561280      4.965695     0.7410247      5091.153     0.7348191      12.22446      2.083990  5.087934E-19
 31      729.0000      257.7520      61.00000      1049.000      5092.498     0.8770236      1.669430  0.0004597259   8.399485E-18  1.190261E-18       7.056840      4.958720     0.7818311      5091.220     0.8595548      12.74121      3.331643  5.113376E-19
 32      729.0000      257.7520      63.00000      1049.000      5092.755     0.6939816      1.669565  0.0003637773   8.894646E-18  1.061579E-18       8.378698      5.250778     0.7242065      5091.120     0.5827139      12.42231      1.867821  5.904763E-19
 33      729.0000      257.7520      65.00000      1049.000      5092.859      1.225255      1.669619  0.0006422647   8.095250E-18  1.533181E-18       5.280036      4.778773     0.9634654      5091.401      1.138454      12.27609      4.094164  5.175833E-19
 34      729.0000      257.7520      67.00000      1049.000      5092.763     0.8912317      1.669569  0.0004671736   8.848253E-18  1.185168E-18       7.465825      5.223383     0.7873174      5091.161     0.6722791      12.22022      2.365347  5.604505E-19
 35      729.0000      257.7520      69.00000      1049.000      5092.802      1.036622      1.669589  0.0005433854   8.595921E-18  1.177412E-18       7.300690      5.074385     0.7785527      5091.229     0.6732630      11.74131      2.220521  5.455008E-19
 36      729.0000      257.7520      71.00000      1049.000      5092.674      1.277467      1.669522  0.0006696340   8.807586E-18  1.486140E-18       5.926486      5.199467     0.9480957      5091.320      1.108227      11.78095      3.362535  5.353833E-19
 37      729.0000      257.7520      73.00000      1049.000      5092.810     0.9272137      1.669594  0.0004860349   8.749967E-18  1.144363E-18       7.646145      5.165314     0.7641020      5091.277     0.6492190      11.68232      2.465171  5.665820E-19
 38      729.0000      257.7520      75.00000      1049.000      5092.503     0.9600019      1.669432  0.0005032222   8.519302E-18  1.174293E-18       7.254833      5.029450     0.7755483      5091.094     0.7454165      12.21621      2.681364  5.623053E-19
 39      729.0000      257.7520      77.00000      1049.000      5092.562     0.8619006      1.669463  0.0004517986   8.658462E-18  1.139992E-18       7.595195      5.111545     0.7601158      5091.368     0.6254547      12.34377      2.398794  5.860674E-19
 40      729.0000      257.7520      79.00000      1049.000      5092.205     0.8795150      1.669276  0.0004610318   7.805093E-18  9.401972E-19       8.301549      4.608080     0.6399912      5091.424     0.5187316      12.04787      1.464707  6.550033E-19
 41      729.0000      257.7520      81.00000      1049.000      5092.375      1.067567      1.669366  0.0005596066   8.507544E-18  1.281057E-18       6.641033      5.022634     0.8321896      5091.086     0.7336654      12.23621      2.951470  5.935474E-19
 42      729.0000      257.7520      83.00000      1049.000      5092.322     0.9655077      1.669338  0.0005061082   8.386381E-18  1.311505E-18       6.394472      4.951155     0.8465568      5091.250     0.9416183      12.37212      3.395872  6.181963E-19
 43      729.0000      257.7520      85.00000      1049.000      5092.130      1.043693      1.669237  0.0005470919   8.074328E-18  1.370626E-18       5.890980      4.767105     0.8737449      5091.059      1.015550      12.36550      2.877124  6.224651E-19
 44      729.0000      257.7520      87.00000      1048.000      5091.810      1.458846      1.669069  0.0007647108   7.803965E-18  1.452391E-18       5.373184      4.607772     0.9147924      5090.857     0.9511396      11.86486      3.021603  6.412286E-19
 45      729.0000      257.7520      89.00000      1048.000      5091.785      1.217512      1.669056  0.0006382062   7.824592E-18  1.241209E-18       6.304007      4.619973     0.7994248      5090.841     0.7421514      11.20335      1.875209  6.545162E-19
 46      729.0000      257.7520      91.00000      1049.000      5091.842     0.9531373      1.669086  0.0004996238   7.729570E-18  1.248847E-18       6.189364      4.563816     0.8020185      5091.040     0.9438173      11.30851      2.208916  6.722761E-19
 47      729.0000      257.7520      93.00000      1049.000      5091.934      1.436735      1.669134  0.0007531201   6.911501E-18  1.249035E-18       5.533472      4.080725     0.7895710      5091.237     0.9044552      10.85985      2.080760  6.564874E-19
 48      729.0000      257.7520      95.00000      1048.000      5091.715      1.577512      1.669019  0.0008269141   6.894770E-18  1.362786E-18       5.059319      4.071022     0.8524488      5091.218     0.9631448      11.28025      2.775357  6.521635E-19
 49      729.0000      257.7520      97.00000      1048.000      5091.653     0.8778604      1.668987  0.0004601645   7.797551E-18  1.291288E-18       6.038584      4.604126     0.8262114      5090.963     0.8758405      11.47665      2.345698  6.911501E-19
 50      729.0000      257.7520      99.00000      1048.000      5091.580      1.467577      1.668948  0.0007692873   7.216367E-18  1.267023E-18       5.695530      4.261023     0.8040300      5091.055     0.8021755      11.00249      2.307233  6.634961E-19
 51      729.0000      257.7520      101.0000      1048.000      5091.567      1.128630      1.668942  0.0005916153   7.725775E-18  1.307599E-18       5.908365      4.561822     0.8340095      5090.795     0.7855000      11.67729      2.431786  6.996380E-19
 52      729.0000      257.7520      103.0000      1048.000      5091.626      1.424721      1.668973  0.0007468225   7.311594E-18  1.360185E-18       5.375439      4.317211     0.8567907      5090.747     0.9332317      11.57139      2.844152  6.995750E-19
 53      729.0000      257.7520      105.0000      1048.000      5091.744      1.092150      1.669034  0.0005724925   6.737505E-18  1.407262E-18       4.787670      3.978143     0.8752372      5090.792      1.011694      11.25247      2.673749  6.917582E-19
