 1      729.0000      187.7520      5.000000      729.0000      4380.399      11.21063      1.670210   0.006833791  -3.981043E-20  3.909142E-19     -0.1018393      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.533206E-19
 2      729.0000      192.7520      5.000000      730.0000      4382.756      2.459419      1.671647   0.001499216  -1.704997E-19  4.292349E-19     -0.3972176      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.724844E-19
 3      729.0000      197.7520      5.000000      729.0000      4379.705      1.488587      1.669786  0.0009074151   1.591946E-19  3.837343E-19      0.4148563      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.682236E-19
 4      729.0000      202.7520      5.000000      729.0000      4380.577      3.097658      1.670318   0.001888275  -3.815707E-19  4.189083E-19     -0.9108692      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.001022E-19
 5      729.0000      207.7520      5.000000      731.0000      4383.521      5.205041      1.672113   0.003172897  -4.787389E-19  4.726026E-19      -1.012984      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.941230E-19
 6      729.0000      212.7520      5.000000      727.0000      4374.750      10.32057      1.666766   0.006291228  -2.108165E-19  4.156477E-19     -0.5072000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.050512E-19
 7      729.0000      217.7520      5.000000      731.0000      4384.008      9.521599      1.672410   0.005804189   2.971401E-19  4.153037E-19      0.7154765      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.911268E-19
 8      729.0000      222.7520      5.000000      728.0000      4378.243      3.798566      1.668895   0.002315535  -2.641013E-19  4.475136E-19     -0.5901527      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.945704E-19
 9      729.0000      227.7520      5.000000      730.0000      4381.996      11.98479      1.671183   0.007305706  -2.019216E-19  3.924054E-19     -0.5145739      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.414015E-19
10      729.0000      232.7520      5.000000      729.0000      4379.655      5.773720      1.669756   0.003519553  -1.877457E-19  4.162384E-19     -0.4510533      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.754272E-19
11      729.0000      237.7520      5.000000      729.0000      4380.940      1.587243      1.670540  0.0009675539   3.961329E-19  4.012162E-19      0.9873302      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.704914E-19
12      729.0000      242.7520      5.000000      729.0000      4379.394      1.337336      1.669597  0.0008152153   1.123640E-18  3.789491E-19       2.965149     0.6633108     0.2283532      4378.498      2.599585      12.31150      8.501857  1.557662E-19
13      729.0000      247.7520      5.000000      729.0000      4379.001      2.062693      1.669358   0.001257380   1.649774E-18  4.253600E-19       3.878535     0.9739867     0.2599913      4378.527      1.110369      9.737349      2.400397  1.789714E-19
14      729.0000      252.7520      5.000000      729.0000      4379.355      1.480554      1.669574  0.0009025183   2.579484E-18  4.197306E-19       6.145571      1.522742     0.2692105      4378.526     0.7151634      9.733304      1.507085  1.558366E-19
15      729.0000      257.7520      5.000000      729.0000      4379.520      1.136699      1.669674  0.0006929107   3.072888E-18  4.116118E-19       7.465499      1.813944     0.2734242      4379.289     0.6753267      12.10463      1.426682  1.635676E-19
16      729.0000      262.7520      5.000000      729.0000      4380.214      1.017630      1.670097  0.0006203281   3.116081E-18  4.038028E-19       7.716839      1.839150     0.2701183      4380.462      1.004022      15.57518      1.918356  1.780409E-19
17      729.0000      267.7520      5.000000      729.0000      4380.953     0.9905834      1.670547  0.0006038412   2.119218E-18  4.247110E-19       4.989788      1.250578     0.2651176      4382.130      1.316875      12.22623      3.915933  1.669717E-19
18      729.0000      272.7520      5.000000      730.0000      4382.250      3.563434      1.671338   0.002172203   1.117862E-18  4.233458E-19       2.640541     0.6594697     0.2538743      4382.762      2.671512      12.72837      9.377247  1.810945E-19
19      729.0000      277.7520      5.000000      730.0000      4381.746      8.549016      1.671031   0.005211321   3.585623E-20  4.182789E-19     0.08572325      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.717761E-19
20      729.0000      282.7520      5.000000      729.0000      4379.589      14.20615      1.669716   0.008659805   6.658461E-20  4.258405E-19      0.1563604      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.808738E-19
