 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 29      2637.000      149.7360      1.000000      3328.000      9956.424      7.038864      1.671366   0.001888568  -2.988377E-19  3.664774E-19     -0.8154330      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.415356E-20
 30      2637.000      150.7360      1.000000      3323.000      9950.691     0.9943969      1.669828  0.0002668025  -6.371971E-20  2.716548E-19     -0.2345613      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.113781E-20
 31      2637.000      151.7360      1.000000      3331.000      9960.486      9.139763      1.672457   0.002452252   5.793876E-20  2.908396E-19      0.1992121      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.842862E-20
 32      2637.000      152.7360      1.000000      3329.000      9957.577     0.4774698      1.671676  0.0001281079   1.458806E-20  3.337984E-19     0.04370320      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.446059E-20
 33      2637.000      153.7360      1.000000      3331.000      9960.922      7.548307      1.672573   0.002025255  -1.120274E-19  2.877627E-19     -0.3893046      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.469590E-20
 34      2637.000      154.7360      1.000000      3334.000      9963.547      7.727985      1.673278   0.002073464  -1.271123E-19  2.667975E-19     -0.4764375      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.661616E-20
 35      2637.000      155.7360      1.000000      3330.000      9959.292      7.610573      1.672136   0.002041961  -1.400663E-19  2.849047E-19     -0.4916253      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.461563E-20
 36      2637.000      156.7360      1.000000      3330.000      9959.722      9.319763      1.672251   0.002500547   1.104081E-19  2.868474E-19      0.3849020      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.012114E-19
 37      2637.000      157.7360      1.000000      3331.000      9960.745      5.912833      1.672526   0.001586448  -2.367761E-19  3.021519E-19     -0.7836326      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.619949E-20
 38      2637.000      158.7360      1.000000      3328.000      9957.037      8.694785      1.671531   0.002332862  -1.645485E-19  2.913528E-19     -0.5647740      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.483844E-20
 39      2637.000      159.7360      1.000000      3325.000      9953.598      7.338734      1.670608   0.001969025  -2.121761E-19  2.902359E-19     -0.7310471      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.465467E-20
 40      2637.000      160.7360      1.000000      3331.000      9960.823      10.24412      1.672547   0.002748557   1.483773E-19  2.818348E-19      0.5264691      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.656182E-20
 41      2637.000      161.7360      1.000000      3329.000      9958.292      9.138435      1.671868   0.002451896   2.633588E-19  2.699870E-19      0.9754500      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.219936E-20
 42      2637.000      162.7360      1.000000      3328.000      9957.317      11.38909      1.671606   0.003055759  -5.631893E-20  3.113126E-19     -0.1809080      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.067325E-20
 43      2637.000      163.7360      1.000000      3329.000      9958.588      8.104492      1.671947   0.002174482   1.735445E-19  2.969234E-19      0.5844758      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.038717E-20
 44      2637.000      164.7360      1.000000      3328.000      9956.471      11.70703      1.671379   0.003141064  -8.556404E-20  2.847554E-19     -0.3004826      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.143314E-20
 45      2637.000      165.7360      1.000000      3330.000      9959.837      7.924330      1.672282   0.002126144   1.724853E-21  2.733922E-19    0.006309082      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.187899E-20
