 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 29      729.0000      257.7520      57.00000      226.0000      3315.604      3.329839      1.673874   0.002685354  -3.704261E-19  2.723659E-17    -0.01360032      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.626515E-17
 30      729.0000      257.7520      59.00000      226.0000      3315.799      3.658759      1.674031   0.002950612   1.315675E-18  2.650674E-17     0.04963548      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.558602E-17
 31      729.0000      257.7520      61.00000      226.0000      3315.052      4.662915      1.673429   0.003760415   2.809573E-18  2.664566E-17      0.1054421      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.552789E-17
 32      729.0000      257.7520      63.00000      227.0000      3316.609      3.801851      1.674685   0.003066009  -1.820859E-18  2.838369E-17    -0.06415161      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.769418E-17
 33      729.0000      257.7520      65.00000      225.0000      3313.634      5.710474      1.672286   0.004605221   3.208748E-18  2.576328E-17      0.1245473      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.353234E-17
 34      729.0000      257.7520      67.00000      226.0000      3315.718      4.659744      1.673966   0.003757858   4.668288E-19  2.790383E-17     0.01672992      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.688786E-17
 35      729.0000      257.7520      69.00000      226.0000      3315.422      4.612180      1.673727   0.003719500  -6.597523E-20  2.737416E-17   -0.002410128      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.632768E-17
 36      729.0000      257.7520      71.00000      225.0000      3313.866      4.082938      1.672473   0.003292692  -7.622866E-19  2.755386E-17    -0.02766533      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.569442E-17
 37      729.0000      257.7520      73.00000      226.0000      3315.509      4.469698      1.673798   0.003604595  -2.084248E-18  2.726334E-17    -0.07644875      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.632465E-17
 38      729.0000      257.7520      75.00000      226.0000      3314.664      4.685163      1.673116   0.003778358  -9.213971E-19  2.622987E-17    -0.03512778      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.514249E-17
 39      729.0000      257.7520      77.00000      226.0000      3315.004      4.059363      1.673390   0.003273680  -7.671919E-19  2.653339E-17    -0.02891420      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.555612E-17
 40      729.0000      257.7520      79.00000      224.0000      3311.209      3.051078      1.670330   0.002460547   2.619583E-18  2.248178E-17      0.1165202      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.188667E-17
 41      729.0000      257.7520      81.00000      226.0000      3315.979      2.327965      1.674176   0.001877391   1.974429E-19  2.693039E-17    0.007331604      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.554944E-17
 42      729.0000      257.7520      83.00000      227.0000      3316.509      4.994837      1.674604   0.004028094   8.394833E-19  2.689031E-17     0.03121880      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.540269E-17
 43      729.0000      257.7520      85.00000      226.0000      3314.354      4.285316      1.672866   0.003455900   1.473024E-18  2.671190E-17     0.05514487      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.497586E-17
 44      729.0000      257.7520      87.00000      225.0000      3312.928      4.066853      1.671716   0.003279720   1.131782E-18  2.660413E-17     0.04254160      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.449529E-17
 45      729.0000      257.7520      89.00000      226.0000      3315.325      4.153190      1.673650   0.003349347   2.200564E-19  2.735148E-17    0.008045499      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.611278E-17
 46      729.0000      257.7520      91.00000      226.0000      3314.318      5.809590      1.672837   0.004685154  -1.033650E-18  2.756169E-17    -0.03750314      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.633870E-17
 47      729.0000      257.7520      93.00000      225.0000      3312.961      5.347760      1.671743   0.004312710   9.481590E-19  2.572164E-17     0.03686231      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.424103E-17
 48      729.0000      257.7520      95.00000      225.0000      3313.836      6.524505      1.672448   0.005261698   6.104347E-19  2.624305E-17     0.02326081      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.433439E-17
 49      729.0000      257.7520      97.00000      226.0000      3314.831      5.129713      1.673251   0.004136865  -2.442110E-18  2.790109E-17    -0.08752742      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.658834E-17
 50      729.0000      257.7520      99.00000      226.0000      3315.128      5.303797      1.673490   0.004277256   1.551244E-18  2.622383E-17     0.05915396      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.476330E-17
 51      729.0000      257.7520      101.0000      225.0000      3313.649      4.416970      1.672297   0.003562072  -3.638939E-18  2.719909E-17     -0.1337890      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.581285E-17
 52      729.0000      257.7520      103.0000      225.0000      3313.275      4.537324      1.671996   0.003659133  -1.651126E-18  2.678500E-17    -0.06164367      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.521001E-17
 53      729.0000      257.7520      105.0000      225.0000      3312.496      4.742318      1.671368   0.003824450  -7.251797E-19  2.594692E-17    -0.02794859      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.413204E-17
